date_of_conception_y,sex,x,f,i,d,c,fi,fd,fc,id,ic,fi_lx,fi_lx_se,fi_lx_lower,fi_lx_upper,fi_hx,fi_hx_se,fi_hx_lower,fi_hx_upper,fd_lx,fd_lx_se,fd_lx_lower,fd_lx_upper,fd_hx,fd_hx_se,fd_hx_lower,fd_hx_upper,id_lx,id_lx_se,id_lx_lower,id_lx_upper,id_hx,id_hx_se,id_hx_lower,id_hx_upper,fdid_lx,fdid_lx_se,fdid_lx_lower,fdid_lx_upper,fdid_hx,fdid_hx_se,fdid_hx_lower,fdid_hx_upper,as.integer(date_of_conception_y)
1989.0,Male,44,59077,2022620,22957,0,29440,60,0,408,0,0.02844342327856054,1.1511919375065291e-4,0.02844984147382334,0.028437006124549594,0.663705841242645,0.0036489751679622175,0.6565539813329581,0.6708577011523319,0.99096852888751,1.4119682946906e-4,0.9912386666065656,0.9906901012057185,0.0010161396853354107,1.3118305235934675e-4,7.590256273290589e-4,0.0012732537433417625,NaN,NaN,NaN,NaN,2.017389102934312e-4,9.98756426668166e-6,1.8216364403745596e-4,2.2131417654940646e-4,0.9890922688479915,7.159707194815265e-5,0.9892301913320044,0.9889525899548052,2.2484185402286757e-4,1.0393318313166287e-5,2.0447132444920108e-4,2.4521238359653406e-4,1989
1989.0,Male,45,29577,2051652,23425,0,16262,35,0,377,0,0.014269135800848026,8.221204271330282e-5,0.01427143516606434,0.014266836718932871,0.7582766016972863,0.005502271563683504,0.7474923475993077,0.7690608557952648,0.9899620777858418,1.9173241771172812e-4,0.9903273183112026,0.9895831184450318,0.0011840525042710465,2.001413672870342e-4,7.917826325718565e-4,0.0015763223759702365,NaN,NaN,NaN,NaN,1.8377124428487274e-4,9.46470056960858e-6,1.6522077204398418e-4,2.023217165257613e-4,0.9888699045068693,7.231504662249821e-5,0.9890091879801601,0.9887288660106065,1.9797955140332424e-4,9.753752375988012e-6,1.7886254803226576e-4,2.1709655477438272e-4,1989
1989.0,Male,46,13280,2067537,23837,0,8332,25,0,390,0,0.006423692165814364,5.5440754636669625e-5,0.006424390206708057,0.006422994185741908,0.9141979372394118,0.00890780015483556,0.8967389697544538,0.9316569047243698,0.988790604251592,2.7538695681278533e-4,0.989311864351572,0.9882440736772227,0.001884303749764462,3.768605826926036e-4,0.0011456705804941802,0.002622936919034744,NaN,NaN,NaN,NaN,1.8864803211079734e-4,9.552564389578727e-6,1.699253499472232e-4,2.073707142743715e-4,0.9886741478646849,7.294099415687822e-5,0.9888146171058751,0.9885319248202592,1.9946078300613353e-4,9.791144703585228e-6,1.802704920196864e-4,2.1865107399258066e-4,1989
1989.0,Male,47,4923,2075479,24252,0,4912,11,0,404,0,0.0023934057858772196,3.395677599174045e-5,0.0023935650811671137,0.0023932464994321292,1.9910822861775432,0.0026797985053228,1.9858299776212862,1.9963345947338003,0.986929176156239,4.6248068081212903e-4,0.9877940315917104,0.9860034765749413,0.0022369089984748346,6.744530179775637e-4,9.150053739744647e-4,0.0035588126229752046,NaN,NaN,NaN,NaN,1.946728075336449e-4,9.685334125047155e-6,1.7568990147031572e-4,2.1365571359697406e-4,0.9884769658100574,7.356586527399172e-5,0.9886186180526632,0.9883335609922721,1.9950057554714236e-4,9.793098042569425e-6,1.803064560866366e-4,2.1869469500764813e-4,1989
1989.0,Male,48,0,2079987,24667,0,0,0,0,380,0,5.347849612969624e-6,1.612421017540175e-6,5.347866513734396e-6,5.347832712253867e-6,NaN,NaN,NaN,NaN,0.9847239718219472,8.087212239305935e-4,0.9862082707930478,0.9830813038471281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.827101394991915e-4,9.372832352519804e-6,1.6433972565512087e-4,2.0108055334326215e-4,0.9882797837554299,7.418522420949602e-5,0.9884226078399896,0.9881352083231835,1.827101394991915e-4,9.372832352519804e-6,1.6433972565512087e-4,2.0108055334326215e-4,1989
1989.0,Male,49,0,2079607,25047,0,0,0,0,388,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8659111970541686e-4,9.472728850818546e-6,1.6802491232249903e-4,2.051573270883347e-4,0.9880992315126385,7.474763041176948e-5,0.9882431190533508,0.9879535937477151,1.8659111970541686e-4,9.472728850818546e-6,1.6802491232249903e-4,2.051573270883347e-4,1989
1989.0,Male,50,0,2079219,25435,0,0,0,0,358,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7219485916576883e-4,9.10078106159402e-6,1.5435765605386037e-4,1.900320622776773e-4,0.9879148781699988,7.531733156810333e-5,0.9880598423444358,0.9877681649179929,1.7219485916576883e-4,9.10078106159402e-6,1.5435765605386037e-4,1.900320622776773e-4,1989
1989.0,Male,51,0,2078861,25793,0,0,0,0,380,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8280911216830368e-4,9.37790954325407e-6,1.6442874721325123e-4,2.0118947712335612e-4,0.9877447789517899,7.583899886984663e-5,0.9878907284359332,0.9875970814476269,1.8280911216830368e-4,9.37790954325407e-6,1.6442874721325123e-4,2.0118947712335612e-4,1989
1989.0,Male,52,0,2078481,26173,0,0,0,0,286,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3760995564725273e-4,8.137047239311941e-6,1.2166163611770025e-4,1.535582751768052e-4,0.9875642267089985,7.638862950518375e-5,0.9877112137472803,0.9874154927727788,1.3760995564725273e-4,8.137047239311941e-6,1.2166163611770025e-4,1.535582751768052e-4,1989
1989.0,Male,53,0,2078195,26459,0,0,0,0,264,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2704138421212446e-4,7.818856683600263e-6,1.1171670671198766e-4,1.4236606171226125e-4,0.9874283373894238,7.679957157334629e-5,0.9875760997891753,0.9872788289359392,1.2704138421212446e-4,7.818856683600263e-6,1.1171670671198766e-4,1.4236606171226125e-4,1989
1989.0,Male,54,0,2077931,26723,0,0,0,0,244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1743139046948012e-4,7.517774407988038e-6,1.0269682338592664e-4,1.321659575530336e-4,0.987302901094432,7.717685970485554e-5,0.9874513750649689,0.9871526818491919,1.1743139046948012e-4,7.517774407988038e-6,1.0269682338592664e-4,1.321659575530336e-4,1989
1989.0,Male,55,0,2077687,26967,0,0,0,0,249,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1985199001233417e-4,7.595311240805513e-6,1.0496545352898314e-4,1.347385264956852e-4,0.9871869675490607,7.752384689264298e-5,0.9873360956936255,0.9870360948496042,1.1985199001233417e-4,7.595311240805513e-6,1.0496545352898314e-4,1.347385264956852e-4,1989
1989.0,Male,56,0,2077438,27216,0,0,0,0,201,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.67584708791903e-5,6.82481631519496e-6,8.338207670030683e-5,1.1013486505807378e-4,0.9870686583162841,7.787626606027906e-5,0.9872184506305601,0.986917122181479,9.67584708791903e-5,6.82481631519496e-6,8.338207670030683e-5,1.1013486505807378e-4,1989
1989.0,Male,57,0,2077237,27417,0,0,0,0,171,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.232427918714643e-5,6.295494969694774e-6,6.99853357816916e-5,9.466322259260126e-5,0.986973155682597,7.815952785669306e-5,0.987123481652526,0.9868210864847912,8.232427918714643e-5,6.295494969694774e-6,6.99853357816916e-5,9.466322259260126e-5,1989
1989.0,Male,58,0,2077066,27588,0,0,0,0,162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.799767451377839e-5,6.128076058170304e-6,6.598686614524242e-5,9.000848288231436e-5,0.9868919071733409,7.839966255126244e-5,0.9870426854227821,0.9867393862001161,7.799767451377839e-5,6.128076058170304e-6,6.598686614524242e-5,9.000848288231436e-5,1989
1989.0,Male,59,0,2076904,27750,0,0,0,0,148,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.126245287288802e-5,5.857737538880824e-6,5.978149826579331e-5,8.274340747998273e-5,0.986814934901414,7.862644526719923e-5,0.98696614017606,0.9866619873804595,7.126245287288802e-5,5.857737538880824e-6,5.978149826579331e-5,8.274340747998273e-5,1989
1989.0,Male,60,0,2076756,27898,0,0,0,0,121,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.826564366321398e-5,5.296876694408031e-6,4.788395611162467e-5,6.864733121480329e-5,0.9867446145542216,7.883302800272111e-5,0.9868962087276519,0.98659127857062,5.826564366321398e-5,5.296876694408031e-6,4.788395611162467e-5,6.864733121480329e-5,1989
1989.0,Male,61,0,2076635,28019,0,0,0,0,119,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.73058865425312e-5,5.25322200428433e-6,4.70097606113406e-5,6.76020124737218e-5,0.986687122919017,7.900149988896593e-5,0.9868390341822886,0.9865334702020931,5.73058865425312e-5,5.25322200428433e-6,4.70097606113406e-5,6.76020124737218e-5,1989
1989.0,Male,62,0,2076516,28138,0,0,0,0,114,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.490115624724592e-5,5.141964396122697e-6,4.482309122105819e-5,6.497922127343365e-5,0.9866305815587744,7.916681808981099e-5,0.9867828039201206,0.986476618094356,5.490115624724592e-5,5.141964396122697e-6,4.482309122105819e-5,6.497922127343365e-5,1989
1989.0,Male,63,0,2076402,28252,0,0,0,0,110,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.297765739541608e-5,5.051221437467817e-6,4.307744530004252e-5,6.287786949078964e-5,0.9865764158859369,7.932484906581635e-5,0.9867289355801364,0.9864221554244722,5.297765739541608e-5,5.051221437467817e-6,4.307744530004252e-5,6.287786949078964e-5,1989
1989.0,Male,64,0,2076292,28362,0,0,0,0,109,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.249881095009603e-5,5.028474105353411e-6,4.264318280641107e-5,6.235443909378098e-5,0.9865241507630236,7.947702058668275e-5,0.9866769567174396,0.9863696043653265,5.249881095009603e-5,5.028474105353411e-6,4.264318280641107e-5,6.235443909378098e-5,1989
1989.0,Male,65,0,2076183,28471,0,0,0,0,89,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.286804565302363e-5,4.544003750178293e-6,3.396196195705924e-5,5.177412934898802e-5,0.9864723607775914,7.96275057998687e-5,0.9866254497734268,0.9863175316594752,4.286804565302363e-5,4.544003750178293e-6,3.396196195705924e-5,5.177412934898802e-5,1989
1989.0,Male,66,0,2076094,28560,0,0,0,0,92,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.431496766934098e-5,4.620154757631281e-6,3.525963074138229e-5,5.337030459729967e-5,0.9864300735417796,7.975015661130899e-5,0.9865833931921377,0.9862750140312135,4.431496766934098e-5,4.620154757631281e-6,3.525963074138229e-5,5.337030459729967e-5,1989
1989.0,Male,67,0,2076002,28652,0,0,0,0,77,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.709121090038433e-5,4.2269357750668995e-6,2.880656901628931e-5,4.537585278447935e-5,0.9863863608935248,7.987673257943348e-5,0.9865399185475938,0.9862310636501276,3.709121090038433e-5,4.2269357750668995e-6,2.880656901628931e-5,4.537585278447935e-5,1989
1989.0,Male,68,0,2075925,28729,0,0,0,0,63,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0348377698566906e-5,3.823536194067745e-6,2.2854384464608775e-5,3.784237093252503e-5,0.9863497753074856,7.998250845041124e-5,0.9865035318290963,0.9861942794232401,3.0348377698566906e-5,3.823536194067745e-6,2.2854384464608775e-5,3.784237093252503e-5,1989
1989.0,Male,69,0,2075862,28792,0,0,0,0,87,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.191117865073464e-5,4.493349997141281e-6,3.3104374486404574e-5,5.0717982815064706e-5,0.9863198416461807,8.006894250096928e-5,0.9864737606539777,0.9861641834612113,4.191117865073464e-5,4.493349997141281e-6,3.3104374486404574e-5,5.0717982815064706e-5,1989
1989.0,Male,70,0,2075775,28879,0,0,0,0,68,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.275938568443751e-5,3.972659040857754e-6,2.4973117041498878e-5,4.0545654327376135e-5,0.9862785046853311,8.01881419159642e-5,0.9864326477492011,0.9861226227003822,3.275938568443751e-5,3.972659040857754e-6,2.4973117041498878e-5,4.0545654327376135e-5,1989
1989.0,Male,71,0,2075707,28947,0,0,0,0,74,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.565113915025028e-5,4.14436074408549e-6,2.75283413529011e-5,4.377393694759945e-5,0.986246195336621,8.028117900637559e-5,0.9864005132595286,0.9860901386927824,3.565113915025028e-5,4.14436074408549e-6,2.75283413529011e-5,4.377393694759945e-5,1989
1989.0,Male,72,0,2075633,29021,0,0,0,0,55,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6498291703312597e-5,3.57302892406324e-6,1.9495283696428747e-5,3.350129971019644e-5,0.9862110351630247,8.038229588514163e-5,0.9863655431102707,0.986054788712639,2.6498291703312597e-5,3.57302892406324e-6,1.9495283696428747e-5,3.350129971019644e-5,1989
1989.0,Male,73,0,2075578,29076,0,0,0,0,51,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.457177064901996e-5,3.440736106652988e-6,1.782805179967354e-5,3.131548949836638e-5,0.986184902601568,8.045736326596071e-5,0.9863395516058273,0.9860285152560294,2.457177064901996e-5,3.440736106652988e-6,1.782805179967354e-5,3.131548949836638e-5,1989
1989.0,Male,74,0,2075527,29127,0,0,0,0,62,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.987237749434352e-5,3.793795735156081e-6,2.2436674488735948e-5,3.7308080499951095e-5,0.9861606705900355,8.052690507132738e-5,0.9863154502579314,0.9860041527309402,2.987237749434352e-5,3.793795735156081e-6,2.2436674488735948e-5,3.7308080499951095e-5,1989
1989.0,Male,75,0,2075465,29189,0,0,0,0,64,1481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.084794493641829e-5,3.855993116593618e-6,2.3290337303260442e-5,3.840555256957614e-5,0.9861312120662117,8.061136063137745e-5,0.9862861504060343,0.9859745357176286,3.084794493641829e-5,3.855993116593618e-6,2.3290337303260442e-5,3.840555256957614e-5,1989
1989.0,Male,76,0,2073920,29253,1481,0,0,0,49,1977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3638301187655792e-5,3.3769001694292495e-6,1.7019698476187256e-5,3.0256903899124328e-5,0.9861007924140736,8.069850551934771e-5,0.9862558944639476,0.9859439525424406,2.3638301187655792e-5,3.3769001694292495e-6,1.7019698476187256e-5,3.0256903899124328e-5,1989
1989.0,Male,77,0,2071894,29302,3458,0,0,0,50,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4146202357731783e-5,3.4147886851620796e-6,1.7453339519999223e-5,3.0839065195464344e-5,0.9860774829420393,8.076527136655492e-5,0.9862327104091808,0.9859205177939651,2.4146202357731783e-5,3.4147886851620796e-6,1.7453339519999223e-5,3.0839065195464344e-5,1989
1989.0,Male,78,0,2069544,29352,5758,0,0,0,45,2981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.175982855189308e-5,3.2437637211929297e-6,1.5402168483997315e-5,2.8117488619788844e-5,0.9860536732030533,8.083348225459451e-5,0.9862090287947414,0.9858965800711752,2.175982855189308e-5,3.2437637211929297e-6,1.5402168483997315e-5,2.8117488619788844e-5,1989
1989.0,Male,79,0,2066518,29397,8739,0,0,0,32,3050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.549654063943569e-5,2.739427242687242e-6,1.0127361905500832e-5,2.086571937337055e-5,0.9860322170776221,8.089497893997238e-5,0.9861876881765562,0.9858750085618785,1.549654063943569e-5,2.739427242687242e-6,1.0127361905500832e-5,2.086571937337055e-5,1989
1989.0,Male,80,0,2063436,29429,11789,0,0,0,46,4231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.231604123131183e-5,3.290320772573131e-6,1.586713101948449e-5,2.876495144313917e-5,0.9860169371076918,8.093880935874023e-5,0.986172490529278,0.9858596463543543,2.231604123131183e-5,3.290320772573131e-6,1.586713101948449e-5,2.876495144313917e-5,1989
1989.0,Male,81,0,2059159,29475,16020,0,0,0,36,5123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7504793760708008e-5,2.9174656266729224e-6,1.1786666206295502e-5,2.3222921315120514e-5,0.9859949333585868,8.100199731341986e-5,0.9861506054571005,0.985837524045929,1.7504793760708008e-5,2.9174656266729224e-6,1.1786666206295502e-5,2.3222921315120514e-5,1989
1989.0,Male,82,0,2054000,29511,21143,0,0,0,32,7508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5608004955541576e-5,2.7591315361301526e-6,1.0200206516117802e-5,2.101580339496535e-5,0.9859776738716911,8.105164056214346e-5,0.986133439206093,0.9858201714104682,1.5608004955541576e-5,2.7591315361301526e-6,1.0200206516117802e-5,2.101580339496535e-5,1989
1989.0,Male,83,0,2046460,29543,28651,0,0,0,29,9049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.42023124303046e-5,2.637303209575065e-6,9.033293123225584e-6,1.9371331737383618e-5,0.9859622848473673,8.109601683012847e-5,0.9861181335259902,0.985804699113819,1.42023124303046e-5,2.637303209575065e-6,9.033293123225584e-6,1.9371331737383618e-5,1989
1989.0,Male,84,0,2037382,29572,37700,0,0,0,38,12525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8709069295192434e-5,3.0350118089672377e-6,1.2760555456962892e-5,2.4657583133421976e-5,0.9859482820023897,8.113654180054126e-5,0.9861042067940518,0.9857906202140622,1.8709069295192434e-5,3.0350118089672377e-6,1.2760555456962892e-5,2.4657583133421976e-5,1989
1989.0,Male,85,0,2024819,29610,50225,0,0,0,37,18118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.835552822621353e-5,3.0176302517173156e-6,1.2441081614189055e-5,2.4269974838238003e-5,0.985929836000214,8.119018415117737e-5,0.9860858615461431,0.9857720735219877,1.835552822621353e-5,3.0176302517173156e-6,1.2441081614189055e-5,2.4269974838238003e-5,1989
1989.0,Male,86,0,2006664,29647,68343,0,0,0,27,31009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3560030253934167e-5,2.609629039049473e-6,8.44525132438733e-6,1.8674809183481e-5,0.9859117389033711,8.124318639127231e-5,0.986067864009094,0.9857538769110599,1.3560030253934167e-5,2.609629039049473e-6,8.44525132438733e-6,1.8674809183481e-5,1989
1989.0,Male,87,0,1975628,29674,99352,0,0,0,33,48913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6913059188019403e-5,2.9441856983851223e-6,1.1142561255386658e-5,2.268355712065215e-5,0.9858983700010053,8.12828135698558e-5,0.9860545695552962,0.9857404335727984,1.6913059188019403e-5,2.9441856983851223e-6,1.1142561255386658e-5,2.268355712065215e-5,1989
1989.0,Male,88,0,1926682,29707,148265,0,0,0,24,78646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2716262563270029e-5,2.595696226219838e-6,7.628791445072614e-6,1.7803733681467443e-5,0.9858816955845278,8.133324963263858e-5,0.9860379899235691,0.9857236643431704,1.2716262563270029e-5,2.595696226219838e-6,7.628791445072614e-6,1.7803733681467443e-5,1989
1989.0,Male,89,0,1848012,29731,226911,0,0,0,28,141731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5755718833570373e-5,2.9775509828135967e-6,9.919826145123883e-6,2.1591611522016863e-5,0.98586915893374,8.137246356463517e-5,0.9860255270062496,0.9857110538816198,1.5755718833570373e-5,2.9775509828135967e-6,9.919826145123883e-6,2.1591611522016863e-5,1989
1989.0,Male,90,0,1706253,29759,368642,0,0,0,17,281075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.085771475761429e-5,2.6333826351653924e-6,5.696379635176942e-6,1.6019049880051638e-5,0.9858536259788316,8.142411143842081e-5,0.9860100912552248,0.9856954234956367,1.085771475761429e-5,2.6333826351653924e-6,5.696379635176942e-6,1.6019049880051638e-5,1989
1989.0,Male,91,0,1425161,29776,649717,0,0,0,19,455473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.586751460437693e-5,3.640257507550422e-6,8.73274099512656e-6,2.30022882136273e-5,0.9858429219194788,8.14646039575532e-5,0.9859994635446828,0.9856846427214261,1.586751460437693e-5,3.640257507550422e-6,8.73274099512656e-6,2.30022882136273e-5,1989
1989.0,Male,92,0,969669,29795,1105190,0,0,0,9,465200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2210600293461427e-5,4.070200097744618e-6,4.233154692010571e-6,2.0188045894912284e-5,0.9858272791666234,8.154231790887712e-5,0.9859839677908316,0.9856688516436503,1.2210600293461427e-5,4.070200097744618e-6,4.233154692010571e-6,2.0188045894912284e-5,1989
1989.0,Male,93,0,504460,29804,1570390,0,0,0,3,288715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.330996026114896e-6,4.809902798253408e-6,-1.0962402276002068e-6,1.775823227983e-5,0.9858152416972514,8.163998474674291e-5,0.9859721157939112,0.9856566260664582,8.330996026114896e-6,4.809902798253408e-6,-1.0962402276002068e-6,1.775823227983e-5,1989
1989.0,Male,94,0,215742,29807,1859105,0,0,0,1,122135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4652107012167525e-6,6.465210701182972e-6,-6.206369425564819e-6,1.9136790827998323e-5,0.9858070289086007,8.177688651800127e-5,0.9859641638184787,0.9856481476666031,6.4652107012167525e-6,6.465210701182972e-6,-6.206369425564819e-6,1.9136790827998323e-5,1989
1989.0,Male,95,0,93606,29808,1981240,0,0,0,1,52332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.482810519057822e-5,1.4828105190170682e-5,-1.423444694112776e-5,4.38906573222842e-5,0.9858006554790508,8.202434418560726e-5,0.9859582626307105,0.9856412922274925,1.482810519057822e-5,1.4828105190170682e-5,-1.423444694112776e-5,4.38906573222842e-5,1989
1989.0,Male,96,0,41273,29809,2033572,0,0,0,0,29440,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.9857860380316089,8.331542544260177e-5,0.9859461105903113,0.9856241555853142,0.0,NaN,NaN,NaN,1989
1989.0,Male,97,0,11833,29809,2063012,0,0,0,0,16262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.9857860380316089,8.331542544260177e-5,0.9859461105903113,0.9856241555853142,0.0,NaN,NaN,NaN,1989
1989.0,Male,98,0,-4429,29809,2079274,0,0,0,0,8332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0,NaN,NaN,NaN,0.9857860380316089,8.331542544260177e-5,0.9859461105903113,0.9856241555853142,-0.0,NaN,NaN,NaN,1989
